Timestamp,State,Title,Classification
2001-10-20 12:00:00+00:00,North Carolina,Report 3270: Two experienced campers hear vocalizations unlike any thay are familiar with,Class B
2001-10-22 12:00:00+00:00,New York,Report 10136: Close roadside observation of female upright animal along country road,Class A
2001-10-25 12:00:00+00:00,California,Report 9296: Hunter has daytime sighting near Huntington Lake,Class A
2001-10-26 12:00:00+00:00,Ohio,Report 3248: Bainbridge (Chagrin Falls) Ohio resident reports multiple sightings,Class A
2001-10-29 12:00:00+00:00,Washington,Report 3759: Elk hunters encounter large animal and hear vocalizations near Rimrock Lake,Class B
2001-11-01 12:00:00+00:00,Ohio,Report 6900: Ongoing accounts with a screaming ape-like creature,Class A
2001-11-01 12:00:00+00:00,California,Report 8463: Fisherman hears afternoon scream at Lake Alpine,Class B
2001-11-01 12:00:00+00:00,California,Report 4043: Forest Service employees see footprints in Six Rivers National Forest,Class B
2001-11-05 12:00:00+00:00,Colorado,"Report 3588: Hunting party hears vocalization, wood knocks; finds elk carcass, off Gold Camp Road near Victor, in Pike Nat'l Forest",Class B
2001-11-12 12:00:00+00:00,West Virginia,"Report 3655: Daylight sighting near rural church on Rt. 31, east of Parkersburg, near Cairo",Class A
2001-11-15 12:00:00+00:00,Michigan,Report 3388: Father and sons hear screams while deerhunting near Gay,Class B
2001-11-29 12:00:00+00:00,Oregon,Report 3441: Oregon resident near Mt. Hood catches glimpse of a bigfoot in his neighborhood,Class A
2001-12-29 12:00:00+00:00,Texas,"Report 3587: Late afternoon sighting at creek, about fifteen miles NW of Paris",Class B
2001-12-31 12:00:00+00:00,Florida,"Report 5702: New Year's Eve, two cousins observe creature watching them",Class A
2002-01-09 12:00:00+00:00,Oregon,"Report 3624: Nighttime sighting by motorist on I-84, west of Multnomah Falls",Class A
2002-02-06 12:00:00+00:00,Oklahoma,Report 3731: Child watches fawn being chased near Canadian River,Class A
2002-02-13 12:00:00+00:00,Utah,"Report 26179: Large, bipedal animal crosses road in front of couple near Santa Clara River",Class A
2002-02-16 12:00:00+00:00,Virginia,Report 30006: Hikers startled by encounter at remote cabin near Woodstock,Class A
2002-03-16 12:00:00+00:00,New Mexico,Report 12542: River guide sees skinny bigfoot at dusk,Class A
2002-04-04 12:00:00+00:00,Virginia,"Report 4077: Night sighting on the edge of Salem, within a few miles of Roanoke River",Class A
2002-04-15 12:00:00+00:00,Kentucky,Report 22941: Man tells of Grandmother's encounters with shaggy white creature near Scottsville,Class B
2002-04-17 12:00:00+00:00,Texas,Report 10733: Hiker has daytime encounter in Sam Houston National Forest,Class A
2002-04-29 12:00:00+00:00,Texas,Report 9315: Boy sees a bigfoot while clearing land,Class A
2002-04-29 12:00:00+00:00,Oklahoma,"Report 3964: Wooded, rural, lake house scene of late night encounter",Class A
2002-05-01 12:00:00+00:00,Washington,Report 12138: Hikers report possible stalking and rock/stick throwing in White River drainage near Muckleshoot Reservation,Class B
2002-05-09 12:00:00+00:00,Washington,"Report 4301: Elk hunter sees large, black animal walking upright along the Toutle River",Class A
2002-05-11 12:00:00+00:00,Indiana,Report 13242: Hunter has daylight sighting near Nineveh,Class A
2002-05-11 12:00:00+00:00,New York,Report 15565: Possible vocalizaitons heard approx. two miles from Sabbath Day Point,Class B
2002-05-15 12:00:00+00:00,Washington,Report 26353: Hikers hear possible vocalizations near Poodle Dog Pass outside Monte Cristo,Class B
2002-05-15 12:00:00+00:00,Washington,Report 45423: Memory told of seeing two sasquatches by a river west of Union,Class A
2002-05-16 12:00:00+00:00,Ohio,Report 4409: A series of encounters on Haga Ridge near the Wayne National Forest,Class A
2002-05-18 12:00:00+00:00,Washington,Report 4359: Motorists spot sasquatch and give chase near Mt. St. Helens,Class A
2002-05-19 12:00:00+00:00,Minnesota,Report 4379: Two witnesses have a daylight encounter in their camp near Spring Valley,Class A
2002-05-26 12:00:00+00:00,Michigan,"Report 4414: Nighttime sighting by four witnesses, near Plainwell",Class A
2002-05-26 12:00:00+00:00,Ohio,"Report 3315: Nighttime sighting by mother and son in Lynx, near West Union",Class A
2002-05-29 12:00:00+00:00,Colorado,Report 6785: Startled hiker sees tall shaggy biped on trail near Leadville,Class A
2002-05-30 12:00:00+00:00,Alabama,Report 18033: Possible stalking of couple parked at power line cut outside Opelika,Class B
2002-06-01 12:00:00+00:00,Ohio,Report 4498: Late afternoon sighting by motorist on I-675 near Beavercreek,Class A
2002-06-08 12:00:00+00:00,Oregon,Report 4481: Sighting by young man trimming lawn near Grants Pass,Class A
2002-06-10 12:00:00+00:00,Georgia,"Report 4393: Early morning sighting of large, upright animal on rural bridge in Southern Georgia",Class A
2002-06-12 12:00:00+00:00,Michigan,Report 4502: Late night sighting by motorist on 19 Mile Rd. near Greenville,Class A
2002-06-15 12:00:00+00:00,New Mexico,Report 4538: Early evening sighting in meadow near Narbona Pass in the Chuska Mountains,Class A
2002-06-15 12:00:00+00:00,Washington,"Report 28409: ""Chimp-like"" animal briefly seen by backcountry horseman near Winlock",Class B
2002-06-26 12:00:00+00:00,California,Report 4637: Family hears late night vocalizations near Lake McCumber,Class B
2002-06-27 12:00:00+00:00,Oklahoma,"Report 4532: Small sasquatch seen in tree by hunter, near Big Cedar",Class A
2002-07-01 12:00:00+00:00,Indiana,Report 28797: Fishing couple describes possible rock throwing on reservoir 10 miles south of Huntington,Class B
2002-07-01 12:00:00+00:00,Tennessee,"Report 16013: Vacationers see large, upright figure near Newfound Gap.",Class B
2002-07-04 12:00:00+00:00,California,Report 4650: Campers find stacked rocks and hear unusual rock banging near Strawberry,Class B
2002-07-10 12:00:00+00:00,Oregon,Report 4644: Vocalizations heard by campers in Taylor Park,Class B
2002-07-14 12:00:00+00:00,Ohio,Report 4659: Couple hears vocalization late at night - son finds prints near Okeana,Class A
2002-07-14 12:00:00+00:00,North Carolina,Report 4676: Nighttime sighting by a man and his sister on road near Smithfield.,Class A
2002-07-15 12:00:00+00:00,Washington,Report 26255: Woman tells of daylight sighting while hiking near Mud Mountain Dam,Class A
2002-07-15 12:00:00+00:00,Washington,Report 21807: Teenage girl and her younger sister chased out of the woods near Greenwater,Class B
2002-07-18 12:00:00+00:00,Ohio,"Report 4760: Young man see's a ""huge hairy ape looking thing"" under a bridge on the Scioto River",Class A
2002-07-19 12:00:00+00:00,Montana,"Report 4735: Noon sighting by family of four near Mount Washburn, Yellowstone National Park",Class A
2002-07-19 12:00:00+00:00,Montana,"Report 4692: Noon sighting by family of four near Mount Washburn, Yellowstone National Park",Class A
2002-07-20 12:00:00+00:00,Oregon,Report 8392: Sasquatch walks across road near major forest fire,Class A
2002-07-20 12:00:00+00:00,Michigan,Report 5137: Scientist hears nocturnal vocalizations near Ontanagon.,Class B
2002-08-01 12:00:00+00:00,California,Report 5791: Campers hear late night scream near Woodfords,Class B
2002-08-01 12:00:00+00:00,California,Report 4885: Chicken pens being raided by unknown thief near Nevada City,Class B
2002-08-01 12:00:00+00:00,Washington,Report 28781: Two witnesses see strange quadruped from truck near Moclips,Class B
2002-08-03 12:00:00+00:00,Washington,"Report 4738: Fishermen encounter upright, slender animal near Lone Butte",Class A
2002-08-04 12:00:00+00:00,Ohio,Report 4762: Woman has two evening encounters twenty years apart,Class A
2002-08-04 12:00:00+00:00,Washington,Report 4808: Road trip pit stop in the woods,Class A
2002-08-08 12:00:00+00:00,Virginia,Report 50589: Recollection of a daytime road crossing near Upper Tract,Class A
2002-08-09 12:00:00+00:00,Missouri,Report 5286: Meteor watchers see large two-legged dark creature approach vehicle near Springfield,Class A
2002-08-13 12:00:00+00:00,West Virginia,Report 26279: Logging reveals a brief sighting of a bipedal creature near Pennsboro,Class B
2002-08-13 12:00:00+00:00,California,Report 9648: Hunters have strange experiences and make an unusual discovery.,Class B
2002-08-15 12:00:00+00:00,Ohio,Report 9537: Two Motorists Have An Early Evening Sighting North of Mt. Gilead,Class A
2002-08-19 12:00:00+00:00,Wisconsin,Report 4789: Tree top snaps off while man casts suspected sasquatch track near by,Class B
2002-08-20 12:00:00+00:00,Oregon,Report 22996: Girl describes close encounter on family property in the Lookingglass / Roseburg area,Class A
2002-08-22 12:00:00+00:00,New York,"Report 7939: Powerful vocalizations heard near town of Albion, NY",Class B
2002-08-24 12:00:00+00:00,Oregon,Report 4846: Boy has two encounters at eastern edge of Coast Range.,Class A
2002-08-30 12:00:00+00:00,California,Report 7363: Family Encounters Red Eyes and Unusual Smells,Class B
2002-08-31 12:00:00+00:00,Colorado,Report 4897: Family finds and hears compelling evidence near Leadville,Class B
2002-09-03 12:00:00+00:00,California,Report 4887: Family has strange experience in Golden Trout Wilderness,Class B
2002-09-05 12:00:00+00:00,Oregon,Report 5053: Possible bigfoot encounter changes a mischievous teenager's plan,Class B
2002-09-07 12:00:00+00:00,Ohio,Report 16489: Camper describes trees shaken and possible encounter near Waverly,Class B
2002-09-07 12:00:00+00:00,California,"Report 11948: Quad riders find fresh footprints, encounter overwhelming stench near Stumpy Meadows",Class B
2002-09-07 12:00:00+00:00,California,"Report 4917: Campers hear late night ""banging"" near Oroville",Class B
2002-09-14 12:00:00+00:00,Washington,Report 4940: Morning sighting by three fishermen near the east end of Riffe Lake,Class A
2002-09-14 12:00:00+00:00,Wyoming,Report 6037: Hunter hears unusual vocalizations on two occassions,Class B
2002-09-15 12:00:00+00:00,Michigan,Report 24127: Partridge hunter has a daylight sighting while driving from Germfask,Class A
2002-09-16 12:00:00+00:00,Alabama,Report 43402: Possible ongoing activty in a rural community near Chance,Class B
2002-09-17 12:00:00+00:00,New Mexico,Report 10266: Witness sees unknown animal cross dirt road near New Mexico State Route 264,Class A
2002-09-19 12:00:00+00:00,Washington,Report 4985: Vocalizations heard by couple at dawn near Randle,Class B
2002-09-21 12:00:00+00:00,New York,Report 12709: Daylight sighting by hiker outside Middleport,Class A
2002-09-24 12:00:00+00:00,Oregon,"Report 5100: Hiker sees, attempts to photograph a sasquatch in the Columbia Gorge",Class A
2002-10-09 12:00:00+00:00,Missouri,Report 20677: Resident describes possible vocalizations near Robertsville.,Class B
2002-10-09 12:00:00+00:00,Colorado,Report 6164: Hunter's elk calls ellicit vocal responses from multiple animals,Class B
2002-10-10 12:00:00+00:00,Arkansas,Report 5316: Daytime sighting by hiker near Spring Creek.,Class A
2002-10-12 12:00:00+00:00,Ohio,Report 5076: Multiple wood on wood sounds heard in the Beach City Wildlife area,Class B
2002-10-15 12:00:00+00:00,Oregon,"Report 8227: Driver stops, approaches bigfoot on foot",Class A
2002-10-15 12:00:00+00:00,Washington,Report 9047: Morning dog walkers hear repeated vocalizations and find scat near Oak Harbor,Class B
2002-10-15 12:00:00+00:00,Ohio,Report 17388: Possible vocalizations heard by bow hunters near Malaga,Class B
2002-10-17 12:00:00+00:00,Washington,Report 5162: Man hunting deer finds unusual feces and hears animal,Class B
2002-10-20 12:00:00+00:00,Washington,Report 5176: Several sets of tracks found near Skookum Meadows,Class B
2002-10-24 12:00:00+00:00,Oregon,Report 5610: Three guests at Suttle Lake Resort get long look at three sasquatches,Class A
2002-10-26 12:00:00+00:00,California,"Report 5251: Hunters hear, and possibly see, a strange creature near Lake Isabella",Class B
2002-10-27 12:00:00+00:00,California,Report 5294: Forest Service employees see big footprints near Lake Isabella,Class B
2002-10-30 12:00:00+00:00,Arkansas,Report 5342: Fisherman finds footprint near Witts Springs.,Class B
2002-11-01 12:00:00+00:00,Washington,Report 9850: Two fishermen hear tree knocking and low roar,Class B
2002-11-02 12:00:00+00:00,Washington,Report 7038: Large footprints found in snow above Packwood,Class B
2002-11-02 12:00:00+00:00,Texas,Report 8083: Boy encounters bigfoot while fishing on a pond just north of Detroit,Class A
2002-11-05 12:00:00+00:00,Arkansas,Report 10913: Squirrel Hunter has encounter south of El Dorado,Class A
2002-11-07 12:00:00+00:00,Michigan,Report 5280: Two cars stop to let pair of BF cross the road.,Class A
2002-11-15 12:00:00+00:00,Michigan,Report 30902: Nighttime sighting on CR550 outside Marquette,Class A
2002-11-15 12:00:00+00:00,Washington,Report 5725: Man hears loud vocalization while woodworking on his porch,Class B
2002-11-16 12:00:00+00:00,Washington,Report 5331: Upright creature walks on two legs towards hunter near Mt. Rainier National Park,Class A
2002-11-24 12:00:00+00:00,Wisconsin,Report 5507: Man sees reddish brown figure near Phillips jump off road,Class A
2002-12-01 12:00:00+00:00,Ohio,Report 7932: A young hunter witness's a seven foot tall creature less than 25 feet away,Class A
2002-12-01 12:00:00+00:00,California,Report 5253: Backpackers report screams and camp stalking near Dutchman's Flats outside Idyllwild,Class B
2002-12-04 12:00:00+00:00,South Dakota,Report 5173: Large bipedal animal frequently observed by a South Dakota family,Class A
2002-12-07 12:00:00+00:00,North Carolina,Report 14075: Camper describes possible vocalization and rock throwing outside Franklin.,Class B
2002-12-15 12:00:00+00:00,Colorado,"Report 22801: Further apparent corroboration of multiple-witness, winter, nighttime, road-crossing near Kenosha Pass",Class A
2002-12-17 12:00:00+00:00,Oregon,Report 5505: Rural Oregon resident sees a bigfoot look into the window,Class A
2003-01-15 12:00:00+00:00,New York,Report 11688: Husband and wife see animal near garbage dump,Class A
2003-01-15 12:00:00+00:00,Texas,Report 13028: Two young men have a surprise backyard encounter while watching a meteor shower south of Jasper,Class A
2003-01-31 12:00:00+00:00,Oklahoma,Report 5681: Rural commuter sees large animal shift from quadrupedal to bipedal movement,Class A
2003-02-11 12:00:00+00:00,Oklahoma,Report 5817: Woman recalls childhood encounters.,Class A
2003-02-15 12:00:00+00:00,Oregon,Report 14841: Possible approach to a property on the edge of the Salmon Huckleberry Wilderness,Class B
2003-02-18 12:00:00+00:00,Ohio,Report 10330: Two motorists have a lengthy sighting along SR56 near the Madison and Clark County line.,Class A
2003-02-18 12:00:00+00:00,Florida,Report 5884: Road crossing sighting by motorist,Class A
2003-02-20 12:00:00+00:00,Kentucky,Report 5881: Man observes sasquatch looking at him along Highway 92 near Pine Knot,Class A
2003-03-01 12:00:00+00:00,New York,Report 8953: Multiple observations over three year span,Class A
2003-03-15 12:00:00+00:00,Florida,Report 25577: Kayaker smells a terrible odor and then sees a hair-covered figure on the Econlockhatchee River,Class B
2003-03-15 12:00:00+00:00,Utah,"Report 17265: Possible bigfoot scream heard by hikers in Rock Canyon, in the Wasatch Mountains",Class B
2003-03-18 12:00:00+00:00,Washington,Report 5495: Large prints found in mud and then vocalizations heard south of Yakama Reservation,Class A
2003-04-05 12:00:00+00:00,Washington,Report 9447: Unusual sounds heard near Enumclaw,Class B
2003-04-07 12:00:00+00:00,Ohio,Report 11946: Footprints and vocalizations culminate in a brief sighting for a family living near Savannah.,Class B
2003-04-11 12:00:00+00:00,Missouri,Report 6194: Two decades separate sightings of father and son at farm,Class A
2003-04-11 12:00:00+00:00,Colorado,Report 5586: Large creature crosses road in 1 1/2 strides,Class A
2003-04-15 12:00:00+00:00,Wisconsin,Report 23496: Possible daylight encounter by a rural resident south of Sturgeon Bay,Class B
2003-04-15 12:00:00+00:00,South Carolina,Report 41739: Motorist watches massive bipedal figure cross a rural road south of Gaffney,Class A
2003-04-19 12:00:00+00:00,Virginia,Report 19906: Traveller observes lumbering figure along roadside near Danville,Class B
2003-04-19 12:00:00+00:00,California,"Report 14323: Possible camp stalking in Jones Valley, Lake Shasta",Class B
2003-04-20 12:00:00+00:00,Wyoming,Report 6951: Bear hunter has sighting while approaching bait site,Class B
2003-04-23 12:00:00+00:00,Washington,Report 5771: Silhouette awakens boy while camping near S. Fork Nooksack River,Class A
2003-04-23 12:00:00+00:00,Washington,Report 5953: Family hunting near Wahkiacus is stalked by a large animal,Class B
2003-04-24 12:00:00+00:00,Washington,Report 6232: Nighttime sighting by motorist on KM Hill near Skamokawa,Class A
2003-05-01 12:00:00+00:00,Michigan,"Report 7181: Two bikers hear strange sound near ""Lost Nation""",Class B
2003-05-01 12:00:00+00:00,Ohio,Report 6330: A man standing on his back porch watches a large hair covered creature run down the railroad tracks and jump down into the brush,Class A
2003-05-08 12:00:00+00:00,Washington,Report 6309: Man see's an upright animal walk across the road,Class A
2003-05-10 12:00:00+00:00,West Virginia,Report 15475: Hunter describes being paralleled along railroad tracks northeast of Morgantown,Class B
2003-05-11 12:00:00+00:00,Ohio,Report 6313: A family witness's a hairy humanlike face in the cars headlights while pulled off the side of the road,Class A
2003-05-15 12:00:00+00:00,Ohio,Report 24141: Large creature mistaken for roadkill stands up and runs on two legs near Salt Fork Lake State Park,Class A
2003-06-13 12:00:00+00:00,Oklahoma,Report 6513: Daylight road crossing sighting by motorist in Cogar,Class A
2003-06-14 12:00:00+00:00,Florida,Report 30929: Daylight observation of a hair-covered bipedal figure in the Grassy Waters Preserve,Class A
2003-06-14 12:00:00+00:00,Illinois,Report 11121: Hikers find large footprint along Franklin Creek.,Class B
2003-06-15 12:00:00+00:00,Oregon,Report 11818: Fisherman has close sighting on Breitenbush River,Class A
2003-06-15 12:00:00+00:00,Washington,Report 39825: Wilderness guide in Indianola observes a large bipedal subject while hunting,Class A
2003-06-18 12:00:00+00:00,Montana,Report 12636: Video taken of running biped near Avalanche in Glacier National Park,Class B
2003-06-21 12:00:00+00:00,Idaho,Report 28386: Camper and his three dogs hear possible vocalizations and cut camping trip short in Beaver Creek,Class B
2003-06-21 12:00:00+00:00,Washington,Report 6527: Campers find a large track,Class B
2003-06-25 12:00:00+00:00,Washington,Report 6559: Multiple screams heard,Class B
2003-06-28 12:00:00+00:00,Alabama,Report 7031: Lady sees large hairy creature on the side of the road,Class A
2003-06-28 12:00:00+00:00,California,Report 8234: Couple see large prints near Orick,Class B
2003-07-01 12:00:00+00:00,Washington,Report 44489: Witness recalls unknown animal seen crossing road near Snohomish,Class B
2003-07-01 12:00:00+00:00,Florida,Report 14354: Night time sighting by three boys outside Middleburg,Class A
2003-07-02 12:00:00+00:00,Oregon,Report 6584: Vocalization heard in Call Meadow area,Class B
2003-07-03 12:00:00+00:00,Kentucky,Report 11966: Ginseng hunters have daytime sighting near Blaine.,Class A
2003-07-13 12:00:00+00:00,Washington,Report 10948: Campers startled by large figure behind their site,Class B
2003-07-15 12:00:00+00:00,Michigan,Report 33611: Air National Guardsman describes being ushered out of the woods culminating in a nighttime sighting from his car near the Presque Isle Lighthouse,Class A
2003-07-16 12:00:00+00:00,Tennessee,Report 6638: Night time sighting of a white creature near Kelso,Class A
2003-07-17 12:00:00+00:00,Washington,Report 6303: Woman kayaking with family at Sullivan lake sees bigfoot,Class A
2003-07-20 12:00:00+00:00,California,Report 6639: Couple have night sighting near Lake Tahoe,Class A
2003-07-21 12:00:00+00:00,Washington,Report 6347: Daylight sighting by residents near Yakima River,Class A
2003-07-24 12:00:00+00:00,Oregon,Report 6734: Family members encounter footprint,Class B
2003-07-26 12:00:00+00:00,Ohio,"Report 6722: Woman observes a sasquatch behind her fence near Zanesville, Ohio.",Class A
2003-08-02 12:00:00+00:00,Colorado,Report 6538: Large tracks found in southwest Colorado mountains,Class B
2003-08-07 12:00:00+00:00,California,Report 8226: Campers hear late night screams near Arnold,Class B
2003-08-12 12:00:00+00:00,Georgia,Report 17477: Witness and family hear Mississippi type howl from wooded area near home,Class B
2003-08-12 12:00:00+00:00,Arkansas,Report 7815: Man while checking spooked cattle with his grandfather observes 8'-9' bipedal animal leaning against tree,Class A
2003-08-15 12:00:00+00:00,Florida,Report 13961: Possible stalking of boar hunters at night outside Okeechobee,Class B
2003-08-15 12:00:00+00:00,Oregon,Report 7687: Lone camper hears vocalization,Class B
2003-08-15 12:00:00+00:00,Washington,Report 22475: Night watchmen at logging camp near Morton describes multiple incidents,Class A
2003-08-15 12:00:00+00:00,Washington,"Report 6864: Campers hear footfalls, rock clicking and find foorprints",Class B
2003-08-16 12:00:00+00:00,Kentucky,Report 34725: Ginseng hunter has an unexpected encounter near Blaine,Class A
2003-08-17 12:00:00+00:00,California,Report 6868: Campers hear late night screams near Pollack Pines,Class B
2003-08-30 12:00:00+00:00,Alabama,Report 6938: Tracks and feces found in freshly turned field,Class A
2003-08-30 12:00:00+00:00,Colorado,Report 6755: Another large footprint in SW Colorado high country,Class B
2003-09-01 12:00:00+00:00,Kentucky,Report 26036: Man describes encounter at a strip mine near Whitesburg,Class B
2003-09-01 12:00:00+00:00,California,Report 8595: Man has early morning sighting near Sly Park,Class A
2003-09-03 12:00:00+00:00,Ohio,"Report 7718: Four teens camping hear grunting or snorting, observe creature walk from corn field into the woods",Class A
2003-09-04 12:00:00+00:00,Colorado,Report 6782: Hunters observe dark creature pounding rocks together,Class A
2003-09-06 12:00:00+00:00,Indiana,Report 14404: Several sightings and strange occurences near a residence west of Goodwine,Class A
2003-09-07 12:00:00+00:00,California,Report 6854: Deer hunter finds possible footprints on Mt. Breckenridge,Class B
2003-09-13 12:00:00+00:00,Virginia,Report 30258: Nighttime road crossing observed by a father and daughter near Quantico Marine Corp Base,Class A
2003-09-15 12:00:00+00:00,California,Report 13419: Firefighter describes multiple-witness sighting during the Loma Fire,Class A
2003-09-15 12:00:00+00:00,California,"Report 25648: Possible nighttime encounter, food taken from hunters camping near Tuolumne",Class B
2003-09-15 12:00:00+00:00,Nebraska,Report 23046: Three witnesses observe large creature run in front of them while parked in Red Cloud State Park,Class B
2003-09-17 12:00:00+00:00,Colorado,"Report 7036: Elk hunter trailed by large biped in twilight, finds tracks the next day",Class A
2003-09-20 12:00:00+00:00,New York,"Report 26566: Man observes tall, white hair-covered creature during a family gathering near Lake Ontario",Class A
2003-09-28 12:00:00+00:00,Arizona,"Report 12214: Possible vocalizations near Sawmill,AZ",Class B
2003-09-30 12:00:00+00:00,Pennsylvania,Report 10251: Hunters hear loud vocalization and breaking branches,Class B
2003-10-02 12:00:00+00:00,Georgia,"Report 7004: Possible vocalizations, etc., heard near Canton",Class B
2003-10-07 12:00:00+00:00,Georgia,Report 7088: Deer hunter hears strange screams and possible stalking near Pigeon Mountain,Class B
2003-10-08 12:00:00+00:00,Texas,Report 6583: Unusual screams pierce evening at rural property near Seguin,Class B
2003-10-08 12:00:00+00:00,Texas,Report 6007: Young boy has encounter with young bigfoot on front porch at grandparents' house,Class A
2003-10-08 12:00:00+00:00,Texas,Report 6937: Close encounter near Davis Mountains in West Texas,Class A
2003-10-09 12:00:00+00:00,Oklahoma,Report 7062: Woman has sighting through dental office window.,Class A
2003-10-10 12:00:00+00:00,Ohio,"Report 7224: Ongoing Encounters with ""Fang"" on old family land",Class A
2003-10-10 12:00:00+00:00,Texas,Report 2237: Early morning encounter on North Texas backroad.,Class A
2003-10-11 12:00:00+00:00,Indiana,Report 8438: Youths have nighttime sighting near North Webster,Class A
2003-10-14 12:00:00+00:00,California,"Report 7115: Mountain runner spots large, deep footprints on Stuart Fork Trail in Trinity Alps",Class B
2003-10-14 12:00:00+00:00,California,Report 7331: Fisherman hears late night scream near French Meadows Reservoir,Class B
2003-10-15 12:00:00+00:00,Florida,Report 42885: Possible daytime highway crossing on US-90 outside Caryville,Class B
2003-10-15 12:00:00+00:00,Texas,Report 3390: Campers are disturbed by strange vocalizations in Piney Woods of East Texas,Class B
2003-10-17 12:00:00+00:00,Texas,Report 3393: Something chases man back to truck and he sees dark figure in rearview mirror,Class B
2003-10-17 12:00:00+00:00,Texas,Report 400: Woman remembers encounter not far from Brazos River.,Class A
2003-10-17 12:00:00+00:00,South Carolina,Report 9475: Two turkey farmers have nighttime sighting near Jefferson,Class A
2003-10-19 12:00:00+00:00,Arizona,Report 11589: Mother and daughter see creature from the road,Class A
2003-10-20 12:00:00+00:00,Oklahoma,Report 5620: Black bigfoot observed from highway by route driver and son,Class A
2003-10-21 12:00:00+00:00,Texas,Report 6941: Man has encounter at close range for several minutes.,Class A
2003-10-22 12:00:00+00:00,Texas,Report 2379: Man recalls childhood experience with bigfoot,Class A
2003-10-22 12:00:00+00:00,Texas,"Report 1063: Coon hunters observe large, hairy ""monkey"" in pin oak",Class A
2003-10-23 12:00:00+00:00,Virginia,Report 15107: Possible vocalizations heard by a farmer near Max Meadows,Class B
2003-10-26 12:00:00+00:00,Illinois,Report 15347: Deer hunter has early morning sighting from tree stand near Pearl City,Class A
2003-10-26 12:00:00+00:00,Georgia,"Report 7113: Brothers have close, long sighting of ""thing"" in Wolf Creek",Class A
2003-10-31 12:00:00+00:00,Arkansas,Report 7045: Man riding 4-wheeler observes a bigfoot reaching into a tree,Class A
2003-10-31 12:00:00+00:00,Arkansas,Report 7059: Vocalizations heard on remote piece of Arkansas property.,Class B
2003-11-01 12:00:00+00:00,South Dakota,Report 13691: Police officer describes late night road crossing sighting south of Wanblee,Class A
2003-11-02 12:00:00+00:00,Ohio,Report 5406: A family is hearing howling behind their home identical to the howls on the BFRO website,Class B
2003-11-05 12:00:00+00:00,Washington,"Report 6806: Man approached by Sasquatch, south of Yacolt, WA",Class A
2003-11-06 12:00:00+00:00,Texas,Report 7303: Strange odor precedes strange vocalizations in rural Texas,Class B
2003-11-07 12:00:00+00:00,Washington,"Report 7117: Hunter sees bigfoot cross road behind him west of Nile, WA",Class A
2003-11-07 12:00:00+00:00,Michigan,"Report 7272: Hunters endure hour-long, intimidation behavior by unseen aggressor(s)",Class B
2003-11-08 12:00:00+00:00,Oregon,Report 7366: Couple in car observe an upright animal crossing highway,Class A
2003-11-09 12:00:00+00:00,Oregon,Report 7957: Two hunters hear repeated loud screams.,Class B
2003-11-09 12:00:00+00:00,New York,Report 19836: Campers describe incidents over 3-4 hours with unseen animal near their camp outside Prattsburgh,Class B
2003-11-12 12:00:00+00:00,Louisiana,Report 9567: While taking dog outside witness sees large bipedal shadow next to his shed,Class A
2003-11-13 12:00:00+00:00,Virginia,Report 13212: Possible pre-dawn vocalization heard by hunter near Ferrum,Class B
2003-11-15 12:00:00+00:00,Kansas,Report 40035: Memory told of a dusk sighting as a passenger in traffic on I-35 outside Wichita,Class A
2003-11-15 12:00:00+00:00,Michigan,"Report 7408: Bigfoot tries to hide under brush, leaves legs exposed",Class A
2003-11-16 12:00:00+00:00,Texas,Report 7168: Hunter and family has repeated encounters over two decades,Class A
2003-11-16 12:00:00+00:00,California,Report 7452: Campers Hear Unusual Evening Sounds,Class B
2003-11-17 12:00:00+00:00,Michigan,Report 10904: Deer hunter watches large bipedal animal in Rifle River State Park.,Class A
2003-11-19 12:00:00+00:00,Washington,"Report 7406: Father and Son Hunting Mill Creek Drainage Near Walla Walla, WA see biped walking across slope",Class A
2003-11-22 12:00:00+00:00,Ohio,"Report 7436: ""Ape-like"" Face Appears in Window, Startles Woman at Computer",Class A
2003-11-26 12:00:00+00:00,Alabama,Report 7427: Four youths have harrowing experience in Alabama backwoods.,Class A
2003-11-27 12:00:00+00:00,West Virginia,Report 21894: Large creature on all-fours seen crossing US-50 near Burlington,Class A
2003-11-29 12:00:00+00:00,Oklahoma,Report 7473: Family finds tracks and has close visual encounter.,Class A
2003-11-29 12:00:00+00:00,Texas,Report 7505: Woman sees creature by dog kennels in area close to Lake O' the Pines.,Class A
2003-12-02 12:00:00+00:00,California,Report 8026: Child has daytime sighting near Grass Valley,Class B
2003-12-07 12:00:00+00:00,Virginia,Report 9842: Man Sees Large Animal By Roadside,Class A
2003-12-08 12:00:00+00:00,Texas,Report 7519: Bigfoot runs across road in front of woman in car near Pecan Gap,Class A
2003-12-08 12:00:00+00:00,Oregon,Report 7537: Sasquatch crosses road in Coast Range in front of car,Class A
2003-12-09 12:00:00+00:00,Washington,Report 6990: Scream heard while staying overnight near Greenwater,Class B
2003-12-10 12:00:00+00:00,Texas,Report 7534: Sighting on Brazos River near Lake Whitney,Class A
2003-12-12 12:00:00+00:00,Texas,Report 7546: Driver and child see a bigfoot on side of the road.,Class A
2003-12-12 12:00:00+00:00,Texas,"Report 7548: In Woodville, woman sees bigfoot in back yard.",Class A
2003-12-12 12:00:00+00:00,Texas,Report 7552: Man has early morning encounter with unidentified creature,Class B
